Osasuna, Barcelona, 10, 17, 1, 0, 1, 0, 1, 1, 1, 0, 0, 2, 3
Valencia, Villarreal, 2, 9, 3, 1, 3, 1, 0, 1, 2, 0, 0, 3, 3
Sevilla, Numancia, 12, 8, 1, 3, 1, 1, 1, 0, -2, 0, 0, 1, 0
Athletic, Valencia, 18, 2, 0, 3, 1, 3, 3, 0, -3, 0, 0, 3, 2
Málaga, Espanyol, 20, 6, 0, 3, 0, 1, 4, 0, -3, 0, 0, 4, 0
Villarreal, Mallorca, 9, 19, 1, 0, 1, 0, 1, 3, 1, 0, 0, 2, 0
Getafe, Racing, 4, 11, 3, 1, 2, 1, 1, 1, 2, 0, 0, 0, 1
Barcelona, Deportivo, 17, 5, 0, 3, 0, 2, 1, 1, -3, 0, 0, 5, 0
R. Madrid, Osasuna, 13, 10, 0, 1, 1, 1, 2, 1, -1, 0, 0, 3, 1
Almería, At. Madrid, 3, 1, 3, 3, 3, 4, 1, 0, 0, 0, 0, 1, 1
Recreativo, Sporting, 7, 14, 3, 0, 1, 1, 0, 2, 3, 0, 0, 2, 0
Valladolid, Betis, 15, 16, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 3
Sevilla, Racing, 12, 11, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 2
Villarreal, Osasuna, 9, 10, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1
Málaga, At. Madrid, 20, 1, 0, 3, 0, 4, 4, 0, -3, 0, 0, 1, 1
Getafe, Sporting, 4, 14, 3, 0, 2, 1, 1, 2, 3, 0, 0, 5, 1
Barcelona, Numancia, 17, 8, 0, 3, 0, 1, 1, 0, -3, 0, 0, 4, 1
Mallorca, Valencia, 19, 2, 0, 3, 0, 3, 3, 0, -3, 0, 0, 3, 1
R. Madrid, Deportivo, 13, 5, 0, 3, 1, 2, 2, 1, -3, 0, 0, 1, 0
Almería, Athletic, 3, 18, 3, 0, 3, 1, 1, 3, 3, 0, 0, 2, 1
Recreativo, Betis, 7, 16, 3, 0, 1, 0, 0, 1, 3, 0, 0, 1, 0
Valladolid, Espanyol, 15, 6, 0, 3, 0, 1, 1, 0, -3, 0, 0, 1, 1
Athletic, Málaga, 18, 20, 0, 0, 1, 0, 3, 4, 0, 0, 0, 3, 2
Betis, Getafe, 16, 4, 0, 3, 0, 2, 1, 1, -3, 0, 0, 2, 2
Deportivo, Villarreal, 5, 9, 3, 1, 2, 1, 1, 1, 2, 0, 0, 3, 0
Sporting, Sevilla, 14, 12, 0, 1, 1, 1, 2, 1, -1, 0, 0, 1, 0
Racing, Barcelona, 11, 17, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 2
Numancia, R. Madrid, 8, 13, 3, 0, 1, 1, 0, 2, 3, 0, 0, 0, 2
At. Madrid, Valladolid, 1, 15, 3, 0, 4, 0, 0, 1, 3, 0, 0, 1, 2
Espanyol, Recreativo, 6, 7, 3, 3, 1, 1, 0, 0, 0, 0, 0, 1, 1
Osasuna, Mallorca, 10, 19, 1, 0, 1, 0, 1, 3, 1, 0, 0, 1, 0
Valencia, Almería, 2, 3, 3, 3, 3, 3, 0, 1, 0, 0, 0, 3, 2
Sevilla, Betis, 12, 16, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 2
Málaga, Almería, 20, 3, 0, 3, 0, 3, 4, 1, -3, 0, 0, 3, 2
Villarreal, Numancia, 9, 8, 1, 3, 1, 1, 1, 0, -2, 0, 0, 2, 1
Getafe, Espanyol, 4, 6, 3, 3, 2, 1, 1, 0, 0, 0, 0, 1, 1
Barcelona, Sporting, 17, 14, 0, 0, 0, 1, 1, 2, 0, 0, 0, 3, 1
Mallorca, Deportivo, 19, 5, 0, 3, 0, 2, 3, 1, -3, 0, 0, 1, 1
R. Madrid, Racing, 13, 11, 0, 1, 1, 1, 2, 1, -1, 0, 0, 1, 0
Recreativo, At. Madrid, 7, 1, 3, 3, 1, 4, 0, 0, 0, 0, 0, 0, 3
Osasuna, Valencia, 10, 2, 1, 3, 1, 3, 1, 0, -2, 0, 0, 1, 0
Valladolid, Athletic, 15, 18, 0, 0, 0, 1, 1, 3, 0, 0, 0, 2, 1
Athletic, Recreativo, 18, 7, 0, 3, 1, 1, 3, 0, -3, 0, 0, 1, 1
Betis, Barcelona, 16, 17, 0, 0, 0, 0, 1, 1, 0, 0, 0, 2, 2
Deportivo, Osasuna, 5, 10, 3, 1, 2, 1, 1, 1, 2, 0, 0, 0, 0
Sporting, R. Madrid, 14, 13, 0, 0, 1, 1, 2, 2, 0, 0, 0, 0, 4
Racing, Villarreal, 11, 9, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1
Numancia, Mallorca, 8, 19, 3, 0, 1, 0, 0, 3, 3, 0, 0, 0, 1
At. Madrid, Getafe, 1, 4, 3, 3, 4, 2, 0, 1, 0, 0, 0, 1, 1
Espanyol, Sevilla, 6, 12, 3, 1, 1, 1, 0, 1, 2, 0, 0, 0, 2
Almería, Valladolid, 3, 15, 3, 0, 3, 0, 1, 1, 3, 0, 0, 3, 2
Valencia, Málaga, 2, 20, 3, 0, 3, 0, 0, 4, 3, 0, 0, 1, 1
Sevilla, At. Madrid, 12, 1, 1, 3, 1, 4, 1, 0, -2, 0, 0, 1, 0
Deportivo, Valencia, 5, 2, 3, 3, 2, 3, 1, 0, 0, 0, 0, 1, 1
Villarreal, Sporting, 9, 14, 1, 0, 1, 1, 1, 2, 1, 0, 0, 2, 1
Getafe, Athletic, 4, 18, 3, 0, 2, 1, 1, 3, 3, 0, 0, 1, 1
Barcelona, Espanyol, 17, 6, 0, 3, 0, 1, 1, 0, -3, 0, 0, 1, 2
Mallorca, Racing, 19, 11, 0, 1, 0, 1, 3, 1, -1, 0, 0, 1, 0
R. Madrid, Betis, 13, 16, 0, 0, 1, 0, 2, 1, 0, 0, 0, 6, 1
Recreativo, Almería, 7, 3, 3, 3, 1, 3, 0, 1, 0, 0, 0, 1, 1
Osasuna, Numancia, 10, 8, 1, 3, 1, 1, 1, 0, -2, 0, 0, 2, 0
Valladolid, Málaga, 15, 20, 0, 0, 0, 0, 1, 4, 0, 0, 0, 1, 3
Athletic, Sevilla, 18, 12, 0, 1, 1, 1, 3, 1, -1, 0, 0, 1, 2
Betis, Villarreal, 16, 9, 0, 1, 0, 1, 1, 1, -1, 0, 0, 2, 2
Sporting, Mallorca, 14, 19, 0, 0, 1, 0, 2, 3, 0, 0, 0, 0, 1
Málaga, Recreativo, 20, 7, 0, 3, 0, 1, 4, 0, -3, 0, 0, 0, 2
Racing, Osasuna, 11, 10, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1
Numancia, Deportivo, 8, 5, 3, 3, 1, 2, 0, 1, 0, 0, 0, 0, 1
Espanyol, R. Madrid, 6, 13, 3, 0, 1, 1, 0, 2, 3, 0, 0, 0, 2
At. Madrid, Barcelona, 1, 17, 3, 0, 4, 0, 0, 1, 3, 0, 0, 4, 3
Almería, Getafe, 3, 4, 3, 3, 3, 2, 1, 1, 0, 0, 0, 2, 1
Valencia, Valladolid, 2, 15, 3, 0, 3, 0, 0, 1, 3, 0, 0, 1, 2
Sevilla, Almería, 12, 3, 1, 3, 1, 3, 1, 1, -2, 0, 0, 2, 1
Deportivo, Racing, 5, 11, 3, 1, 2, 1, 1, 1, 2, 0, 0, 5, 3
Villarreal, Espanyol, 9, 6, 1, 3, 1, 1, 1, 0, -2, 0, 0, 1, 0
Getafe, Málaga, 4, 20, 3, 0, 2, 0, 1, 4, 3, 0, 0, 1, 2
Barcelona, Athletic, 17, 18, 0, 0, 0, 1, 1, 3, 0, 0, 0, 2, 0
Mallorca, Betis, 19, 16, 0, 0, 0, 0, 3, 1, 0, 0, 0, 3, 3
Numancia, Valencia, 8, 2, 3, 3, 1, 3, 0, 0, 0, 0, 0, 2, 1
R. Madrid, At. Madrid, 13, 1, 0, 3, 1, 4, 2, 0, -3, 0, 0, 1, 1
Recreativo, Valladolid, 7, 15, 3, 0, 1, 0, 0, 1, 3, 0, 0, 2, 3
Osasuna, Sporting, 10, 14, 1, 0, 1, 1, 1, 2, 1, 0, 0, 1, 2
Athletic, R. Madrid, 18, 13, 0, 0, 1, 1, 3, 2, 0, 0, 0, 2, 5
Betis, Osasuna, 16, 10, 0, 1, 0, 1, 1, 1, -1, 0, 0, 0, 0
Sporting, Deportivo, 14, 5, 0, 3, 1, 2, 2, 1, -3, 0, 0, 3, 2
Málaga, Sevilla, 20, 12, 0, 1, 0, 1, 4, 1, -1, 0, 0, 2, 2
Racing, Numancia, 11, 8, 1, 3, 1, 1, 1, 0, -2, 0, 0, 5, 0
At. Madrid, Villarreal, 1, 9, 3, 1, 4, 1, 0, 1, 2, 0, 0, 3, 2
Espanyol, Mallorca, 6, 19, 3, 0, 1, 0, 0, 3, 3, 0, 0, 3, 3
Almería, Barcelona, 3, 17, 3, 0, 3, 0, 1, 1, 3, 0, 0, 0, 2
Valencia, Recreativo, 2, 7, 3, 3, 3, 1, 0, 0, 0, 0, 0, 1, 1
Valladolid, Getafe, 15, 4, 0, 3, 0, 2, 1, 1, -3, 0, 0, 1, 0
Sevilla, Valladolid, 12, 15, 1, 0, 1, 0, 1, 1, 1, 0, 0, 4, 1
Deportivo, Betis, 5, 16, 3, 0, 2, 0, 1, 1, 3, 0, 0, 1, 1
Villarreal, Athletic, 9, 18, 1, 0, 1, 1, 1, 3, 1, 0, 0, 2, 0
Getafe, Recreativo, 4, 7, 3, 3, 2, 1, 1, 0, 0, 0, 0, 2, 1
Racing, Valencia, 11, 2, 1, 3, 1, 3, 1, 0, -2, 0, 0, 0, 1
Barcelona, Málaga, 17, 20, 0, 0, 0, 0, 1, 4, 0, 0, 0, 6, 0
Mallorca, At. Madrid, 19, 1, 0, 3, 0, 4, 3, 0, -3, 0, 0, 2, 0
Numancia, Sporting, 8, 14, 3, 0, 1, 1, 0, 2, 3, 0, 0, 2, 1
R. Madrid, Almería, 13, 3, 0, 3, 1, 3, 2, 1, -3, 0, 0, 3, 0
Osasuna, Espanyol, 10, 6, 1, 3, 1, 1, 1, 0, -2, 0, 0, 1, 0
Athletic, Mallorca, 18, 19, 0, 0, 1, 0, 3, 3, 0, 0, 0, 2, 1
Betis, Numancia, 16, 8, 0, 3, 0, 1, 1, 0, -3, 0, 0, 3, 3
Sporting, Racing, 14, 11, 0, 1, 1, 1, 2, 1, -1, 0, 0, 0, 2
Málaga, R. Madrid, 20, 13, 0, 0, 0, 1, 4, 2, 0, 0, 0, 0, 1
Almería, Villarreal, 3, 9, 3, 1, 3, 1, 1, 1, 2, 0, 0, 3, 0
At. Madrid, Osasuna, 1, 10, 3, 1, 4, 1, 0, 1, 2, 0, 0, 2, 4
Espanyol, Deportivo, 6, 5, 3, 3, 1, 2, 0, 1, 0, 0, 0, 3, 1
Recreativo, Sevilla, 7, 12, 3, 1, 1, 1, 0, 1, 2, 0, 0, 0, 1
Valladolid, Barcelona, 15, 17, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1
Valencia, Getafe, 2, 4, 3, 3, 3, 2, 0, 1, 0, 0, 0, 4, 1
Sevilla, Getafe, 12, 4, 1, 3, 1, 2, 1, 1, -2, 0, 0, 0, 1
Deportivo, At. Madrid, 5, 1, 3, 3, 2, 4, 1, 0, 0, 0, 0, 1, 2
Sporting, Valencia, 14, 2, 0, 3, 1, 3, 2, 0, -3, 0, 0, 2, 3
Villarreal, Málaga, 9, 20, 1, 0, 1, 0, 1, 4, 1, 0, 0, 0, 2
Racing, Betis, 11, 16, 1, 0, 1, 0, 1, 1, 1, 0, 0, 2, 3
Barcelona, Recreativo, 17, 7, 0, 3, 0, 1, 1, 0, -3, 0, 0, 2, 0
Mallorca, Almería, 19, 3, 0, 3, 0, 3, 3, 1, -3, 0, 0, 2, 0
Numancia, Espanyol, 8, 6, 3, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0
R. Madrid, Valladolid, 13, 15, 0, 0, 1, 0, 2, 1, 0, 0, 0, 2, 0
Osasuna, Athletic, 10, 18, 1, 0, 1, 1, 1, 3, 1, 0, 0, 2, 1
Athletic, Deportivo, 18, 5, 0, 3, 1, 2, 3, 1, -3, 0, 0, 0, 1
Betis, Sporting, 16, 14, 0, 0, 0, 1, 1, 2, 0, 0, 0, 2, 0
Málaga, Mallorca, 20, 19, 0, 0, 0, 0, 4, 3, 0, 0, 0, 1, 1
Getafe, Barcelona, 4, 17, 3, 0, 2, 0, 1, 1, 3, 0, 0, 0, 1
At. Madrid, Numancia, 1, 8, 3, 3, 4, 1, 0, 0, 0, 0, 0, 3, 0
Espanyol, Racing, 6, 11, 3, 1, 1, 1, 0, 1, 2, 0, 0, 1, 0
Almería, Osasuna, 3, 10, 3, 1, 3, 1, 1, 1, 2, 0, 0, 2, 1
Recreativo, R. Madrid, 7, 13, 3, 0, 1, 1, 0, 2, 3, 0, 0, 0, 1
Valencia, Sevilla, 2, 12, 3, 1, 3, 1, 0, 1, 2, 0, 0, 3, 1
Valladolid, Villarreal, 15, 9, 0, 1, 0, 1, 1, 1, -1, 0, 0, 0, 0
Betis, Valencia, 16, 2, 0, 3, 0, 3, 1, 0, -3, 0, 0, 1, 2
Deportivo, Almería, 5, 3, 3, 3, 2, 3, 1, 1, 0, 0, 0, 2, 0
Sporting, Espanyol, 14, 6, 0, 3, 1, 1, 2, 0, -3, 0, 0, 0, 3
Villarreal, Recreativo, 9, 7, 1, 3, 1, 1, 1, 0, -2, 0, 0, 2, 1
Racing, At. Madrid, 11, 1, 1, 3, 1, 4, 1, 0, -2, 0, 0, 5, 1
Numancia, Athletic, 8, 18, 3, 0, 1, 1, 0, 3, 3, 0, 0, 1, 2
Barcelona, Sevilla, 17, 12, 0, 1, 0, 1, 1, 1, -1, 0, 0, 4, 0
Mallorca, Valladolid, 19, 15, 0, 0, 0, 0, 3, 1, 0, 0, 0, 2, 0
R. Madrid, Getafe, 13, 4, 0, 3, 1, 2, 2, 1, -3, 0, 0, 3, 2
Osasuna, Málaga, 10, 20, 1, 0, 1, 0, 1, 4, 1, 0, 0, 2, 3
Sevilla, R. Madrid, 12, 13, 1, 0, 1, 1, 1, 2, 1, 0, 0, 2, 4
Athletic, Racing, 18, 11, 0, 1, 1, 1, 3, 1, -1, 0, 0, 2, 1
Málaga, Deportivo, 20, 5, 0, 3, 0, 2, 4, 1, -3, 0, 0, 1, 1
Getafe, Villarreal, 4, 9, 3, 1, 2, 1, 1, 1, 2, 0, 0, 1, 2
Almería, Numancia, 3, 8, 3, 3, 3, 1, 1, 0, 0, 0, 0, 2, 1
At. Madrid, Sporting, 1, 14, 3, 0, 4, 1, 0, 2, 3, 0, 0, 3, 1
Espanyol, Betis, 6, 16, 3, 0, 1, 0, 0, 1, 3, 0, 0, 2, 0
Recreativo, Mallorca, 7, 19, 3, 0, 1, 0, 0, 3, 3, 0, 0, 2, 4
Valencia, Barcelona, 2, 17, 3, 0, 3, 0, 0, 1, 3, 0, 0, 2, 2
Valladolid, Osasuna, 15, 10, 0, 1, 0, 1, 1, 1, -1, 0, 0, 0, 0
Betis, At. Madrid, 16, 1, 0, 3, 0, 4, 1, 0, -3, 0, 0, 0, 2
Deportivo, Valladolid, 5, 15, 3, 0, 2, 0, 1, 1, 3, 0, 0, 1, 0
Sporting, Athletic, 14, 18, 0, 0, 1, 1, 2, 3, 0, 0, 0, 1, 1
Villarreal, Sevilla, 9, 12, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 2
Racing, Almería, 11, 3, 1, 3, 1, 3, 1, 1, -2, 0, 0, 0, 2
Numancia, Málaga, 8, 20, 3, 0, 1, 0, 0, 4, 3, 0, 0, 2, 0
Mallorca, Getafe, 19, 4, 0, 3, 0, 2, 3, 1, -3, 0, 0, 2, 1
R. Madrid, Barcelona, 13, 17, 0, 0, 1, 0, 2, 1, 0, 0, 0, 2, 6
Espanyol, Valencia, 6, 2, 3, 3, 1, 3, 0, 0, 0, 0, 0, 3, 0
Osasuna, Recreativo, 10, 7, 1, 3, 1, 1, 1, 0, -2, 0, 0, 1, 2
Sevilla, Mallorca, 12, 19, 1, 0, 1, 0, 1, 3, 1, 0, 0, 3, 1
Athletic, Betis, 18, 16, 0, 0, 1, 0, 3, 1, 0, 0, 0, 1, 0
Málaga, Racing, 20, 11, 0, 1, 0, 1, 4, 1, -1, 0, 0, 1, 0
Getafe, Osasuna, 4, 10, 3, 1, 2, 1, 1, 1, 2, 0, 0, 3, 0
Barcelona, Villarreal, 17, 9, 0, 1, 0, 1, 1, 1, -1, 0, 0, 3, 3
At. Madrid, Espanyol, 1, 6, 3, 3, 4, 1, 0, 0, 0, 0, 0, 3, 2
Almería, Sporting, 3, 14, 3, 0, 3, 1, 1, 2, 3, 0, 0, 3, 1
Recreativo, Deportivo, 7, 5, 3, 3, 1, 2, 0, 1, 0, 0, 0, 1, 2
Valencia, R. Madrid, 2, 13, 3, 0, 3, 1, 0, 2, 3, 0, 0, 3, 0
Valladolid, Numancia, 15, 8, 0, 3, 0, 1, 1, 0, -3, 0, 0, 0, 0
Betis, Almería, 16, 3, 0, 3, 0, 3, 1, 1, -3, 0, 0, 2, 0
Deportivo, Getafe, 5, 4, 3, 3, 2, 2, 1, 1, 0, 0, 0, 1, 1
Sporting, Málaga, 14, 20, 0, 0, 1, 0, 2, 4, 0, 0, 0, 2, 1
Villarreal, R. Madrid, 9, 13, 1, 0, 1, 1, 1, 2, 1, 0, 0, 3, 2
Racing, Valladolid, 11, 15, 1, 0, 1, 0, 1, 1, 1, 0, 0, 3, 2
Mallorca, Barcelona, 19, 17, 0, 0, 0, 0, 3, 1, 0, 0, 0, 2, 1
Numancia, Recreativo, 8, 7, 3, 3, 1, 1, 0, 0, 0, 0, 0, 1, 0
At. Madrid, Valencia, 1, 2, 3, 3, 4, 3, 0, 0, 0, 0, 0, 1, 0
Espanyol, Athletic, 6, 18, 3, 0, 1, 1, 0, 3, 3, 0, 0, 1, 0
Osasuna, Sevilla, 10, 12, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0
Sevilla, Deportivo, 12, 5, 1, 3, 1, 2, 1, 1, -2, 0, 0, 1, 0
Athletic, At. Madrid, 18, 1, 0, 3, 1, 4, 3, 0, -3, 0, 0, 1, 4
Málaga, Betis, 20, 16, 0, 0, 0, 0, 4, 1, 0, 0, 0, 1, 1
Villarreal, Valencia, 9, 2, 1, 3, 1, 3, 1, 0, -2, 0, 0, 3, 1
Getafe, Numancia, 4, 8, 3, 3, 2, 1, 1, 0, 0, 0, 0, 1, 0
Barcelona, Osasuna, 17, 10, 0, 1, 0, 1, 1, 1, -1, 0, 0, 0, 1
Almería, Espanyol, 3, 6, 3, 3, 3, 1, 1, 0, 0, 0, 0, 0, 3
R. Madrid, Mallorca, 13, 19, 0, 0, 1, 0, 2, 3, 0, 0, 0, 1, 3
Recreativo, Racing, 7, 11, 3, 1, 1, 1, 0, 1, 2, 0, 0, 0, 1
Valladolid, Sporting, 15, 14, 0, 0, 0, 1, 1, 2, 0, 0, 0, 1, 2
Betis, Valladolid, 16, 15, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1
Deportivo, Barcelona, 5, 17, 3, 0, 2, 0, 1, 1, 3, 0, 0, 1, 1
Sporting, Recreativo, 14, 7, 0, 3, 1, 1, 2, 0, -3, 0, 0, 2, 1
Racing, Getafe, 11, 4, 1, 3, 1, 2, 1, 1, -2, 0, 0, 1, 1
Mallorca, Villarreal, 19, 9, 0, 1, 0, 1, 3, 1, -1, 0, 0, 2, 3
Numancia, Sevilla, 8, 12, 3, 1, 1, 1, 0, 1, 2, 0, 0, 0, 2
At. Madrid, Almería, 1, 3, 3, 3, 4, 3, 0, 1, 0, 0, 0, 3, 0
Espanyol, Málaga, 6, 20, 3, 0, 1, 0, 0, 4, 3, 0, 0, 3, 0
Osasuna, R. Madrid, 10, 13, 1, 0, 1, 1, 1, 2, 1, 0, 0, 2, 1
Valencia, Athletic, 2, 18, 3, 0, 3, 1, 0, 3, 3, 0, 0, 2, 0
Zaragoza, Tenerife, 7, 15, 3, 0, 1, 0, 0, 1, 3, 0, 0, 1, 0
Athletic, Espanyol, 8, 14, 3, 0, 1, 0, 0, 1, 3, 0, 0, 1, 0
Málaga, At. Madrid, 3, 20, 3, 0, 3, 0, 0, 3, 3, 0, 0, 3, 0
Racing, Getafe, 18, 1, 0, 3, 1, 4, 4, 1, -3, 0, 0, 1, 4
Barcelona, Sporting, 2, 19, 3, 0, 3, 0, 0, 3, 3, 0, 0, 3, 0
Mallorca, Xerez, 4, 16, 3, 0, 2, 0, 0, 2, 3, 0, 0, 2, 0
R. Madrid, Deportivo, 6, 13, 3, 0, 3, 2, 2, 3, 3, 0, 0, 3, 2
Almería, Valladolid, 11, 12, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
Osasuna, Villarreal, 9, 10, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1
Valencia, Sevilla, 5, 17, 3, 0, 2, 0, 0, 2, 3, 0, 0, 2, 0
Sevilla, Zaragoza, 17, 7, 0, 3, 0, 1, 2, 0, -3, 0, 0, 4, 1
Deportivo, Málaga, 13, 3, 0, 3, 2, 3, 3, 0, -3, 0, 0, 1, 0
Sporting, Almería, 19, 11, 0, 1, 0, 0, 3, 0, -1, 0, 0, 1, 0
Villarreal, Mallorca, 10, 4, 1, 3, 1, 2, 1, 0, -2, 0, 0, 1, 1
Xerez, Athletic, 16, 8, 0, 3, 0, 1, 2, 0, -3, 0, 0, 0, 1
Getafe, Barcelona, 1, 2, 3, 3, 4, 3, 1, 0, 0, 0, 0, 0, 2
Espanyol, R. Madrid, 14, 6, 0, 3, 0, 3, 1, 2, -3, 0, 0, 0, 3
At. Madrid, Racing, 20, 18, 0, 0, 0, 1, 3, 4, 0, 0, 0, 1, 1
Tenerife, Osasuna, 15, 9, 0, 1, 0, 1, 1, 1, -1, 0, 0, 2, 1
Valladolid, Valencia, 12, 5, 1, 3, 0, 2, 0, 0, -2, 0, 0, 2, 4
Athletic, Villarreal, 8, 10, 3, 1, 1, 1, 0, 1, 2, 0, 0, 3, 2
Zaragoza, Valladolid, 7, 12, 3, 1, 1, 0, 0, 0, 2, 0, 0, 1, 2
Deportivo, Espanyol, 13, 14, 0, 0, 2, 0, 3, 1, 0, 0, 0, 2, 3
Málaga, Racing, 3, 18, 3, 0, 3, 1, 0, 4, 3, 0, 0, 1, 2
Mallorca, Tenerife, 4, 15, 3, 0, 2, 0, 0, 1, 3, 0, 0, 4, 0
Barcelona, At. Madrid, 2, 20, 3, 0, 3, 0, 0, 3, 3, 0, 0, 5, 2
R. Madrid, Xerez, 6, 16, 3, 0, 3, 0, 2, 2, 3, 0, 0, 5, 0
Almería, Getafe, 11, 1, 1, 3, 0, 4, 0, 1, -2, 0, 0, 1, 0
Osasuna, Sevilla, 9, 17, 1, 0, 1, 0, 1, 2, 1, 0, 0, 0, 2
Valencia, Sporting, 5, 19, 3, 0, 2, 0, 0, 3, 3, 0, 0, 2, 2
Sevilla, Mallorca, 17, 4, 0, 3, 0, 2, 2, 0, -3, 0, 0, 2, 0
Sporting, Zaragoza, 19, 7, 0, 3, 0, 1, 3, 0, -3, 0, 0, 1, 1
Villarreal, R. Madrid, 10, 6, 1, 3, 1, 3, 1, 2, -2, 0, 0, 0, 2
Xerez, Deportivo, 16, 13, 0, 0, 0, 2, 2, 3, 0, 0, 0, 0, 3
Getafe, Valencia, 1, 5, 3, 3, 4, 2, 1, 0, 0, 0, 0, 3, 1
Racing, Barcelona, 18, 2, 0, 3, 1, 3, 4, 0, -3, 0, 0, 1, 4
Espanyol, Málaga, 14, 3, 0, 3, 0, 3, 1, 0, -3, 0, 0, 2, 1
At. Madrid, Almería, 20, 11, 0, 1, 0, 0, 3, 0, -1, 0, 0, 2, 2
Tenerife, Athletic, 15, 8, 0, 3, 0, 1, 1, 0, -3, 0, 0, 1, 0
Valladolid, Osasuna, 12, 9, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 2
Athletic, Sevilla, 8, 17, 3, 0, 1, 0, 0, 2, 3, 0, 0, 0, 4
Zaragoza, Getafe, 7, 1, 3, 3, 1, 4, 0, 1, 0, 0, 0, 3, 0
Deportivo, Villarreal, 13, 10, 0, 1, 2, 1, 3, 1, -1, 0, 0, 1, 0
Málaga, Barcelona, 3, 2, 3, 3, 3, 3, 0, 0, 0, 0, 0, 0, 2
Mallorca, Valladolid, 4, 12, 3, 1, 2, 0, 0, 0, 2, 0, 0, 3, 0
Espanyol, Xerez, 14, 16, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0
R. Madrid, Tenerife, 6, 15, 3, 0, 3, 0, 2, 1, 3, 0, 0, 3, 0
Almería, Racing, 11, 18, 1, 0, 0, 1, 0, 4, 1, 0, 0, 2, 2
Osasuna, Sporting, 9, 19, 1, 0, 1, 0, 1, 3, 1, 0, 0, 1, 0
Valencia, At. Madrid, 5, 20, 3, 0, 2, 0, 0, 3, 3, 0, 0, 2, 2
Sevilla, R. Madrid, 17, 6, 0, 3, 0, 3, 2, 2, -3, 0, 0, 2, 1
Sporting, Mallorca, 19, 4, 0, 3, 0, 2, 3, 0, -3, 0, 0, 4, 1
Villarreal, Espanyol, 10, 14, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0
Xerez, Málaga, 16, 3, 0, 3, 0, 3, 2, 0, -3, 0, 0, 1, 1
Getafe, Osasuna, 1, 9, 3, 1, 4, 1, 1, 1, 2, 0, 0, 2, 1
Racing, Valencia, 18, 5, 0, 3, 1, 2, 4, 0, -3, 0, 0, 0, 1
Barcelona, Almería, 2, 11, 3, 1, 3, 0, 0, 0, 2, 0, 0, 1, 0
At. Madrid, Zaragoza, 20, 7, 0, 3, 0, 1, 3, 0, -3, 0, 0, 2, 1
Tenerife, Deportivo, 15, 13, 0, 0, 0, 2, 1, 3, 0, 0, 0, 0, 1
Valladolid, Athletic, 12, 8, 1, 3, 0, 1, 0, 0, -2, 0, 0, 2, 2
Athletic, Sporting, 8, 19, 3, 0, 1, 0, 0, 3, 3, 0, 0, 1, 2
Zaragoza, Racing, 7, 18, 3, 0, 1, 1, 0, 4, 3, 0, 0, 2, 2
Deportivo, Sevilla, 13, 17, 0, 0, 2, 0, 3, 2, 0, 0, 0, 1, 0
Málaga, Almería, 3, 11, 3, 1, 3, 0, 0, 0, 2, 0, 0, 1, 2
Xerez, Villarreal, 16, 10, 0, 1, 0, 1, 2, 1, -1, 0, 0, 2, 1
Mallorca, Getafe, 4, 1, 3, 3, 2, 4, 0, 1, 0, 0, 0, 3, 1
Espanyol, Tenerife, 14, 15, 0, 0, 0, 0, 1, 1, 0, 0, 0, 2, 1
R. Madrid, Valladolid, 6, 12, 3, 1, 3, 0, 2, 0, 2, 0, 0, 4, 2
Osasuna, At. Madrid, 9, 20, 1, 0, 1, 0, 1, 3, 1, 0, 0, 3, 0
Valencia, Barcelona, 5, 2, 3, 3, 2, 3, 0, 0, 0, 0, 0, 0, 0
Sevilla, Espanyol, 17, 14, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0
Sporting, R. Madrid, 19, 6, 0, 3, 0, 3, 3, 2, -3, 0, 0, 0, 0
Villarreal, Málaga, 10, 3, 1, 3, 1, 3, 1, 0, -2, 0, 0, 2, 1
Getafe, Athletic, 1, 8, 3, 3, 4, 1, 1, 0, 0, 0, 0, 2, 0
Racing, Osasuna, 18, 9, 0, 1, 1, 1, 4, 1, -1, 0, 0, 1, 1
Barcelona, Zaragoza, 2, 7, 3, 3, 3, 1, 0, 0, 0, 0, 0, 6, 1
At. Madrid, Mallorca, 20, 4, 0, 3, 0, 2, 3, 0, -3, 0, 0, 1, 1
