462, Betis, Deportivo, 8, 9, -1, 14, 12, 9, 8, 5, 9, 0.25, 0.25, 0, 3, 2
463, Sporting, Numancia, 9, 7, 2, 13, 16, 13, 21, 7, 14, 0.25, 0.5, 3, 1, 1
464, Málaga, Barcelona, 13, 19, -6, 6, 2, 9, 9, 24, 7, 0.5, 0.5, 1, 4, 2
465, At. Madrid, Mallorca, 10, 11, -1, 10, 8, 17, 16, 8, 10, 0.5, 0.25, 2, 0, 1
466, Espanyol, Osasuna, 9, 4, 5, 11, 20, 6, 10, 3, 8, 0.25, 0.25, 1, 0, 1
467, Almería, R. Madrid, 11, 19, -8, 9, 3, 9, 13, 23, 12, 0.5, 0.25, 1, 1, X
468, Recreativo, Getafe, 6, 12, -6, 18, 7, 4, 13, 9, 8, 0.0, 0.25, 1, 1, X
469, Valencia, Racing, 20, 6, 14, 1, 17, 18, 5, 5, 10, 1.0, 0.5, 2, 4, 2
470, Valladolid, Sevilla, 7, 17, -10, 15, 5, 6, 9, 13, 5, 0.5, 0.0, 3, 2, 1
471, Sevilla, Recreativo, 17, 7, 10, 5, 18, 15, 8, 5, 14, 0.75, 0.4, 1, 0, 1
472, Deportivo, Espanyol, 12, 12, 0, 9, 10, 8, 9, 7, 10, 0.5, 0.2, 1, 0, 1
473, Villarreal, Almería, 21, 12, 9, 2, 11, 17, 8, 10, 14, 0.75, 0.6, 2, 1, 1
474, Getafe, Valencia, 13, 20, -7, 7, 4, 10, 9, 20, 9, 0.25, 0.4, 0, 3, 2
475, Racing, Sporting, 9, 12, -3, 15, 12, 9, 12, 16, 22, 0.0, 0.4, 1, 0, 1
476, Barcelona, Valladolid, 22, 10, 12, 1, 14, 28, 8, 9, 11, 0.75, 0.8, 6, 0, 1
477, Mallorca, Athletic, 11, 5, 6, 13, 19, 8, 12, 7, 17, 0.5, 0.2, 3, 3, X
478, Numancia, Betis, 7, 8, -1, 17, 16, 8, 17, 9, 11, 0.5, 0.0, 2, 4, 2
479, R. Madrid, Málaga, 20, 13, 7, 3, 8, 24, 13, 10, 13, 0.75, 0.6, 4, 3, 1
480, Osasuna, At. Madrid, 4, 13, -9, 20, 6, 3, 9, 19, 16, 0.0, 0.0, 0, 0, X
481, Athletic, Osasuna, 6, 5, 1, 19, 20, 10, 20, 3, 9, 0.2, 0.0, 2, 0, 1
482, Betis, Racing, 11, 12, -1, 15, 10, 13, 13, 10, 12, 0.2, 0.4, 3, 1, 1
483, Málaga, Villarreal, 13, 24, -11, 9, 2, 13, 17, 19, 9, 0.4, 0.4, 2, 2, X
484, Getafe, Sevilla, 13, 20, -7, 8, 5, 10, 12, 16, 8, 0.2, 0.4, 0, 2, 2
485, At. Madrid, Deportivo, 14, 15, -1, 7, 6, 19, 16, 9, 9, 0.6, 0.2, 4, 1, 1
486, Espanyol, Numancia, 12, 7, 5, 12, 18, 7, 11, 10, 21, 0.4, 0.2, 3, 4, 2
487, Almería, Mallorca, 12, 12, 0, 13, 11, 11, 16, 11, 15, 0.4, 0.2, 2, 1, 1
488, Recreativo, Barcelona, 7, 25, -18, 17, 1, 5, 15, 34, 8, 0.0, 0.2, 0, 2, 2
489, Valencia, Sporting, 23, 12, 11, 3, 14, 23, 9, 16, 23, 0.8, 0.6, 2, 3, 2
490, Valladolid, R. Madrid, 10, 23, -13, 16, 4, 9, 17, 28, 16, 0.6, 0.0, 1, 0, 1
491, Sevilla, Valencia, 23, 23, 0, 5, 3, 18, 8, 25, 12, 0.8, 0.5, 0, 0, X
492, Deportivo, Athletic, 15, 9, 6, 7, 18, 10, 13, 12, 20, 0.6, 0.16666667, 3, 1, 1
493, Sporting, Betis, 15, 14, 1, 9, 10, 19, 25, 16, 14, 0.4, 0.5, 1, 2, 2
494, Villarreal, Valladolid, 25, 13, 12, 2, 13, 21, 11, 10, 17, 0.8, 0.5, 0, 3, 2
495, Racing, Espanyol, 12, 12, 0, 14, 16, 11, 15, 10, 15, 0.2, 0.33333334, 3, 0, 1
496, Barcelona, Getafe, 28, 13, 15, 1, 12, 36, 8, 10, 14, 0.8, 0.8333333, 1, 1, X
497, Mallorca, Málaga, 12, 14, -2, 15, 11, 12, 17, 15, 19, 0.4, 0.16666667, 2, 2, X
498, Numancia, At. Madrid, 10, 17, -7, 17, 6, 14, 24, 23, 17, 0.4, 0.16666667, 1, 1, X
499, R. Madrid, Recreativo, 23, 7, 16, 4, 19, 28, 17, 5, 17, 0.8, 0.5, 1, 0, 1
500, Osasuna, Almería, 5, 15, -10, 20, 8, 3, 11, 13, 17, 0.0, 0.0, 3, 1, 1
501, Sevilla, Barcelona, 24, 29, -5, 5, 1, 18, 8, 37, 9, 0.6666667, 0.5, 0, 3, 2
502, Athletic, Numancia, 9, 11, -2, 18, 17, 13, 23, 15, 25, 0.33333334, 0.0, 2, 0, 1
503, Málaga, Osasuna, 15, 8, 7, 11, 19, 17, 21, 6, 12, 0.33333334, 0.33333334, 4, 2, 1
504, Getafe, R. Madrid, 14, 26, -12, 14, 2, 11, 15, 29, 17, 0.16666667, 0.33333334, 3, 1, 1
505, At. Madrid, Racing, 18, 15, 3, 6, 10, 24, 18, 14, 15, 0.6666667, 0.16666667, 4, 1, 1
506, Espanyol, Sporting, 12, 15, -3, 16, 13, 10, 18, 20, 27, 0.33333334, 0.16666667, 0, 1, 2
507, Almería, Deportivo, 15, 18, -3, 12, 7, 14, 20, 13, 14, 0.5, 0.16666667, 0, 1, 2
508, Recreativo, Villarreal, 7, 25, -18, 20, 3, 5, 18, 21, 14, 0.0, 0.16666667, 1, 2, 2
509, Valencia, Betis, 24, 17, 7, 4, 8, 25, 12, 18, 15, 0.6666667, 0.5, 3, 2, 1
510, Valladolid, Mallorca, 16, 13, 3, 9, 15, 13, 17, 14, 19, 0.6666667, 0.16666667, 3, 0, 1
511, Betis, Espanyol, 17, 12, 5, 11, 17, 20, 18, 10, 19, 0.33333334, 0.42857143, 1, 1, X
512, Deportivo, Málaga, 21, 18, 3, 7, 9, 14, 14, 21, 23, 0.6666667, 0.2857143, 2, 0, 1
513, Sporting, At. Madrid, 18, 21, -3, 10, 6, 21, 27, 28, 19, 0.33333334, 0.5714286, 2, 5, 2
514, Villarreal, Getafe, 28, 17, 11, 2, 12, 23, 15, 14, 16, 0.6666667, 0.5714286, 3, 3, X
515, Racing, Athletic, 15, 12, 3, 13, 16, 15, 19, 15, 23, 0.33333334, 0.2857143, 1, 1, X
516, Barcelona, Valencia, 32, 27, 5, 1, 3, 40, 9, 28, 14, 0.6666667, 0.85714287, 4, 0, 1
517, Mallorca, Recreativo, 13, 7, 6, 15, 20, 14, 22, 6, 20, 0.33333334, 0.14285715, 2, 3, 2
518, Numancia, Almería, 11, 15, -4, 18, 14, 15, 27, 14, 21, 0.33333334, 0.14285715, 2, 1, 1
519, R. Madrid, Sevilla, 26, 24, 2, 4, 5, 30, 20, 18, 11, 0.8333333, 0.42857143, 3, 4, 2
520, Osasuna, Valladolid, 8, 19, -11, 19, 8, 8, 16, 16, 17, 0.16666667, 0.0, 3, 3, X
521, Sevilla, Villarreal, 27, 29, -2, 4, 2, 22, 14, 26, 18, 0.5714286, 0.5714286, 1, 0, 1
522, Athletic, Sporting, 13, 18, -5, 16, 12, 16, 24, 23, 32, 0.42857143, 0.0, 3, 0, 1
523, Málaga, Numancia, 18, 14, 4, 11, 15, 21, 25, 17, 28, 0.42857143, 0.2857143, 2, 0, 1
524, Getafe, Mallorca, 18, 13, 5, 10, 17, 17, 19, 16, 25, 0.2857143, 0.2857143, 4, 1, 1
525, Barcelona, R. Madrid, 35, 26, 9, 1, 5, 44, 9, 33, 24, 0.71428573, 0.85714287, 2, 0, 1
526, At. Madrid, Betis, 24, 18, 6, 6, 9, 33, 21, 21, 19, 0.71428573, 0.2857143, 2, 0, 1
527, Almería, Racing, 15, 16, -1, 14, 13, 15, 23, 16, 20, 0.42857143, 0.14285715, 1, 1, X
528, Recreativo, Osasuna, 10, 9, 1, 19, 20, 9, 22, 11, 19, 0.0, 0.2857143, 1, 0, 1
529, Valencia, Espanyol, 27, 13, 14, 3, 18, 28, 18, 11, 20, 0.71428573, 0.42857143, 2, 1, 1
530, Valladolid, Deportivo, 20, 24, -4, 8, 7, 19, 20, 16, 14, 0.71428573, 0.14285715, 3, 0, 1
531, Betis, Athletic, 18, 16, 2, 11, 14, 21, 21, 19, 24, 0.2857143, 0.375, 0, 1, 2
532, Deportivo, Recreativo, 24, 13, 11, 7, 19, 16, 17, 10, 22, 0.71428573, 0.25, 4, 1, 1
533, Sporting, Almería, 18, 16, 2, 12, 15, 23, 35, 16, 24, 0.2857143, 0.5, 1, 0, 1
534, Villarreal, Barcelona, 29, 38, -9, 4, 1, 26, 19, 46, 9, 0.5714286, 0.5, 1, 2, 2
535, Racing, Málaga, 17, 21, -4, 13, 10, 17, 21, 23, 25, 0.2857143, 0.25, 1, 1, X
536, Mallorca, Sevilla, 13, 30, -17, 18, 3, 17, 29, 23, 14, 0.2857143, 0.125, 0, 0, X
537, Numancia, Valladolid, 14, 23, -9, 16, 8, 17, 30, 22, 20, 0.42857143, 0.125, 4, 3, 1
538, Espanyol, At. Madrid, 13, 27, -14, 17, 5, 12, 22, 35, 21, 0.2857143, 0.125, 2, 3, 2
539, R. Madrid, Valencia, 26, 30, -4, 6, 2, 33, 26, 30, 19, 0.71428573, 0.375, 1, 0, 1
540, Osasuna, Getafe, 9, 21, -12, 20, 9, 11, 20, 21, 20, 0.14285715, 0.0, 5, 2, 1
541, Sevilla, Osasuna, 31, 12, 19, 2, 20, 23, 14, 16, 22, 0.625, 0.5, 1, 1, X
542, Athletic, Espanyol, 19, 13, 6, 12, 18, 20, 24, 14, 25, 0.5, 0.125, 1, 1, X
543, Málaga, Sporting, 22, 21, 1, 9, 11, 24, 26, 24, 35, 0.5, 0.25, 1, 0, 1
544, Getafe, Deportivo, 21, 27, -6, 10, 7, 23, 25, 20, 18, 0.375, 0.25, 1, 2, 2
545, Barcelona, Mallorca, 41, 14, 27, 1, 17, 48, 10, 17, 29, 0.75, 0.875, 3, 1, 1
546, R. Madrid, Villarreal, 29, 29, 0, 5, 6, 34, 26, 27, 21, 0.75, 0.375, 1, 0, 1
547, Almería, Betis, 16, 18, -2, 16, 13, 16, 25, 21, 22, 0.375, 0.125, 1, 0, 1
548, Recreativo, Numancia, 13, 17, -4, 19, 15, 11, 26, 21, 33, 0.125, 0.25, 3, 1, 1
549, Valencia, At. Madrid, 30, 30, 0, 4, 3, 30, 20, 38, 23, 0.75, 0.375, 3, 1, 1
550, Valladolid, Racing, 23, 18, 5, 8, 14, 25, 24, 18, 22, 0.75, 0.125, 0, 1, 2
551, Betis, Málaga, 18, 25, -7, 15, 8, 21, 23, 25, 26, 0.25, 0.33333334, 1, 2, 2
552, Deportivo, Sevilla, 30, 32, -2, 6, 4, 22, 19, 24, 15, 0.75, 0.33333334, 1, 3, 2
553, Sporting, Valladolid, 21, 23, -2, 12, 9, 24, 36, 25, 25, 0.375, 0.44444445, 2, 1, 1
554, Racing, Recreativo, 21, 16, 5, 11, 17, 19, 22, 14, 27, 0.25, 0.33333334, 1, 1, X
555, Mallorca, R. Madrid, 14, 32, -18, 19, 3, 18, 32, 35, 26, 0.25, 0.11111111, 0, 3, 2
556, Numancia, Getafe, 17, 21, -4, 16, 10, 22, 36, 24, 27, 0.5, 0.11111111, 2, 0, 1
557, At. Madrid, Athletic, 30, 20, 10, 5, 13, 39, 26, 21, 25, 0.75, 0.33333334, 2, 3, 2
558, Espanyol, Almería, 14, 19, -5, 18, 14, 15, 26, 17, 25, 0.25, 0.11111111, 2, 2, X
559, Osasuna, Barcelona, 13, 44, -31, 20, 1, 17, 23, 51, 11, 0.25, 0.0, 2, 3, 2
560, Valencia, Villarreal, 33, 29, 4, 2, 7, 33, 21, 27, 22, 0.7777778, 0.375, 3, 3, X
561, Sevilla, Numancia, 35, 20, 15, 3, 15, 27, 16, 24, 36, 0.5555556, 0.5555556, 1, 0, 1
562, Athletic, Valencia, 23, 34, -11, 11, 4, 24, 27, 36, 24, 0.44444445, 0.22222222, 3, 2, 1
563, Málaga, Espanyol, 28, 15, 13, 8, 18, 27, 27, 17, 28, 0.5555556, 0.33333334, 4, 0, 1
564, Villarreal, Mallorca, 30, 14, 16, 6, 19, 30, 25, 18, 35, 0.5, 0.4, 2, 0, 1
565, Getafe, Racing, 21, 22, -1, 13, 12, 24, 29, 20, 23, 0.33333334, 0.22222222, 0, 1, 2
566, Barcelona, Deportivo, 47, 30, 17, 1, 7, 54, 13, 23, 22, 0.7777778, 0.8888889, 5, 0, 1
567, R. Madrid, Osasuna, 35, 13, 22, 2, 20, 38, 26, 19, 26, 0.7777778, 0.44444445, 3, 1, 1
568, Almería, At. Madrid, 20, 30, -10, 14, 5, 19, 27, 41, 29, 0.44444445, 0.11111111, 1, 1, X
569, Recreativo, Sporting, 17, 24, -7, 17, 9, 15, 28, 26, 37, 0.22222222, 0.22222222, 2, 0, 1
570, Valladolid, Betis, 23, 18, 5, 10, 16, 26, 27, 22, 25, 0.6666667, 0.11111111, 1, 3, 2
571, Sevilla, Racing, 38, 25, 13, 3, 10, 28, 16, 21, 23, 0.6, 0.5555556, 0, 2, 2
572, Villarreal, Osasuna, 33, 13, 20, 5, 20, 32, 25, 20, 29, 0.5555556, 0.4, 1, 1, X
573, Málaga, At. Madrid, 31, 31, 0, 7, 6, 31, 27, 42, 30, 0.6, 0.33333334, 1, 1, X
574, Getafe, Sporting, 21, 24, -3, 14, 11, 24, 30, 26, 39, 0.3, 0.22222222, 5, 1, 1
575, Barcelona, Numancia, 50, 20, 30, 1, 17, 59, 13, 24, 37, 0.8, 0.8888889, 4, 1, 1
576, Mallorca, Valencia, 14, 34, -20, 19, 4, 18, 37, 38, 27, 0.22222222, 0.1, 3, 1, 1
577, R. Madrid, Deportivo, 38, 30, 8, 2, 8, 41, 27, 23, 27, 0.8, 0.44444445, 1, 0, 1
578, Almería, Athletic, 21, 26, -5, 15, 9, 20, 28, 27, 29, 0.4, 0.11111111, 2, 1, 1
579, Recreativo, Betis, 20, 21, -1, 16, 13, 17, 28, 25, 26, 0.3, 0.22222222, 1, 0, 1
580, Valladolid, Espanyol, 23, 15, 8, 12, 18, 27, 30, 17, 32, 0.6, 0.11111111, 1, 1, X
581, Athletic, Málaga, 26, 32, -6, 10, 7, 28, 31, 32, 28, 0.5, 0.2, 3, 2, 1
582, Betis, Getafe, 21, 24, -3, 16, 11, 25, 27, 29, 31, 0.22222222, 0.36363637, 2, 2, X
583, Deportivo, Villarreal, 30, 34, -4, 8, 5, 23, 28, 33, 26, 0.6666667, 0.27272728, 3, 0, 1
584, Sporting, Sevilla, 24, 38, -14, 14, 3, 27, 44, 28, 18, 0.44444445, 0.36363637, 1, 0, 1
585, Racing, Barcelona, 28, 53, -25, 9, 1, 23, 23, 63, 14, 0.22222222, 0.45454547, 1, 2, 2
586, Numancia, R. Madrid, 20, 41, -21, 17, 2, 25, 41, 42, 27, 0.5555556, 0.09090909, 0, 2, 2
587, At. Madrid, Valladolid, 32, 24, 8, 6, 12, 43, 31, 28, 31, 0.6666667, 0.27272728, 1, 2, 2
588, Espanyol, Recreativo, 16, 23, -7, 19, 15, 18, 33, 18, 28, 0.22222222, 0.09090909, 1, 1, X
589, Osasuna, Mallorca, 14, 17, -3, 20, 18, 21, 30, 21, 38, 0.22222222, 0.0, 1, 0, 1
590, Valencia, Almería, 34, 24, 10, 4, 13, 39, 30, 22, 29, 0.7, 0.3, 3, 2, 1
591, Sevilla, Betis, 38, 22, 16, 3, 16, 28, 19, 27, 29, 0.54545456, 0.5, 1, 2, 2
592, Málaga, Almería, 32, 24, 8, 8, 14, 34, 31, 24, 32, 0.54545456, 0.3, 3, 2, 1
593, Villarreal, Numancia, 34, 20, 14, 5, 17, 33, 29, 25, 43, 0.5, 0.36363637, 2, 1, 1
594, Getafe, Espanyol, 25, 17, 8, 13, 19, 31, 33, 19, 34, 0.36363637, 0.2, 1, 1, X
595, Barcelona, Sporting, 56, 27, 29, 1, 12, 65, 15, 28, 44, 0.8181818, 0.9, 3, 1, 1
596, Mallorca, Deportivo, 17, 33, -16, 20, 6, 21, 39, 26, 28, 0.3, 0.09090909, 1, 1, X
597, R. Madrid, Racing, 44, 28, 16, 2, 10, 44, 27, 24, 25, 0.8181818, 0.5, 1, 0, 1
598, Recreativo, At. Madrid, 24, 32, -8, 15, 7, 19, 29, 44, 33, 0.36363637, 0.2, 0, 3, 2
599, Osasuna, Valencia, 17, 37, -20, 18, 4, 22, 30, 42, 32, 0.3, 0.0, 1, 0, 1
600, Valladolid, Athletic, 27, 29, -2, 11, 9, 30, 32, 31, 33, 0.54545456, 0.2, 2, 1, 1
601, Athletic, Recreativo, 29, 24, 5, 10, 16, 32, 35, 19, 32, 0.54545456, 0.18181819, 1, 1, X
602, Betis, Barcelona, 25, 59, -34, 14, 1, 29, 30, 68, 16, 0.2, 0.41666666, 2, 2, X
603, Deportivo, Osasuna, 34, 20, 14, 8, 17, 27, 29, 23, 30, 0.7, 0.25, 0, 0, X
604, Sporting, R. Madrid, 27, 47, -20, 12, 2, 29, 47, 45, 27, 0.5, 0.33333334, 0, 4, 2
605, Racing, Villarreal, 28, 37, -9, 11, 5, 24, 26, 35, 30, 0.2, 0.41666666, 1, 1, X
606, Numancia, Mallorca, 20, 18, 2, 18, 20, 26, 45, 22, 40, 0.5, 0.083333336, 0, 1, 2
607, At. Madrid, Getafe, 35, 26, 9, 6, 13, 47, 33, 32, 34, 0.6, 0.33333334, 1, 1, X
608, Espanyol, Sevilla, 18, 38, -20, 19, 3, 20, 35, 29, 21, 0.2, 0.083333336, 0, 2, 2
609, Almería, Valladolid, 24, 30, -6, 15, 9, 26, 35, 32, 33, 0.45454547, 0.09090909, 3, 2, 1
610, Valencia, Málaga, 37, 35, 2, 4, 7, 42, 33, 37, 33, 0.72727275, 0.27272728, 1, 1, X
611, Sevilla, At. Madrid, 41, 36, 5, 3, 6, 31, 21, 48, 34, 0.5, 0.54545456, 1, 0, 1
612, Deportivo, Valencia, 35, 38, -3, 8, 4, 27, 29, 43, 34, 0.6363636, 0.25, 1, 1, X
613, Villarreal, Sporting, 38, 27, 11, 5, 14, 36, 31, 29, 51, 0.54545456, 0.33333334, 2, 1, 1
614, Getafe, Athletic, 27, 30, -3, 12, 9, 33, 35, 33, 36, 0.33333334, 0.18181819, 1, 1, X
615, Barcelona, Espanyol, 60, 18, 42, 1, 20, 70, 18, 20, 37, 0.8333333, 0.8181818, 1, 2, 2
616, Mallorca, Racing, 21, 29, -8, 18, 11, 23, 40, 25, 27, 0.27272728, 0.16666667, 1, 0, 1
617, R. Madrid, Betis, 50, 26, 24, 2, 15, 49, 27, 31, 32, 0.8333333, 0.54545456, 6, 1, 1
618, Recreativo, Almería, 25, 27, -2, 16, 13, 20, 33, 29, 37, 0.33333334, 0.18181819, 1, 1, X
619, Osasuna, Numancia, 21, 20, 1, 17, 19, 23, 30, 26, 46, 0.36363637, 0.0, 2, 0, 1
620, Valladolid, Málaga, 30, 36, -6, 10, 7, 34, 36, 38, 34, 0.5833333, 0.18181819, 1, 3, 2
621, Athletic, Sevilla, 31, 44, -13, 9, 3, 34, 37, 32, 21, 0.5, 0.16666667, 1, 2, 2
622, Betis, Villarreal, 26, 41, -15, 16, 4, 32, 38, 38, 32, 0.18181819, 0.3846154, 2, 2, X
623, Sporting, Mallorca, 27, 24, 3, 14, 18, 30, 53, 24, 40, 0.45454547, 0.30769232, 0, 1, 2
624, Málaga, Recreativo, 39, 26, 13, 6, 15, 41, 35, 21, 34, 0.5833333, 0.33333334, 0, 2, 2
625, Racing, Osasuna, 29, 24, 5, 11, 17, 25, 28, 25, 30, 0.18181819, 0.3846154, 1, 1, X
626, Numancia, Deportivo, 20, 36, -16, 20, 8, 26, 48, 28, 30, 0.45454547, 0.07692308, 0, 1, 2
627, Espanyol, R. Madrid, 21, 53, -32, 19, 2, 22, 38, 55, 28, 0.18181819, 0.15384616, 0, 2, 2
628, At. Madrid, Barcelona, 36, 60, -24, 7, 1, 48, 35, 71, 20, 0.54545456, 0.30769232, 4, 3, 1
629, Almería, Getafe, 28, 28, 0, 13, 12, 30, 38, 34, 36, 0.5, 0.083333336, 2, 1, 1
630, Valencia, Valladolid, 39, 30, 9, 5, 10, 44, 35, 35, 39, 0.6666667, 0.25, 1, 2, 2
631, Sevilla, Almería, 47, 31, 16, 3, 10, 34, 22, 32, 39, 0.53846157, 0.5833333, 2, 1, 1
632, Deportivo, Racing, 39, 30, 9, 8, 12, 29, 30, 26, 29, 0.5833333, 0.30769232, 5, 3, 1
633, Villarreal, Espanyol, 42, 21, 21, 4, 19, 40, 34, 22, 40, 0.5833333, 0.30769232, 1, 0, 1
634, Getafe, Málaga, 28, 39, -11, 14, 7, 35, 38, 41, 37, 0.30769232, 0.16666667, 1, 2, 2
635, Barcelona, Athletic, 60, 31, 29, 1, 11, 74, 24, 35, 39, 0.7692308, 0.75, 2, 0, 1
636, Mallorca, Betis, 27, 27, 0, 16, 15, 25, 40, 34, 40, 0.33333334, 0.23076923, 3, 3, X
637, Numancia, Valencia, 20, 39, -19, 20, 6, 26, 49, 45, 37, 0.41666666, 0.07692308, 2, 1, 1
638, R. Madrid, At. Madrid, 56, 39, 17, 2, 5, 57, 28, 52, 38, 0.84615386, 0.5833333, 1, 1, X
639, Recreativo, Valladolid, 29, 33, -4, 13, 9, 23, 34, 37, 40, 0.30769232, 0.25, 2, 3, 2
640, Osasuna, Sporting, 25, 27, -2, 18, 17, 26, 31, 30, 54, 0.41666666, 0.0, 1, 2, 2
641, Athletic, R. Madrid, 31, 57, -26, 11, 2, 35, 41, 58, 29, 0.46153846, 0.15384616, 2, 5, 2
642, Betis, Osasuna, 28, 25, 3, 16, 18, 37, 43, 27, 33, 0.16666667, 0.35714287, 0, 0, X
643, Sporting, Deportivo, 30, 42, -12, 13, 6, 32, 55, 34, 33, 0.41666666, 0.35714287, 3, 2, 1
644, Málaga, Sevilla, 42, 50, -8, 5, 3, 43, 38, 36, 23, 0.53846157, 0.3846154, 2, 2, X
645, Racing, Numancia, 30, 23, 7, 12, 19, 29, 34, 28, 50, 0.16666667, 0.35714287, 5, 0, 1
646, At. Madrid, Villarreal, 40, 45, -5, 7, 4, 53, 39, 41, 34, 0.5833333, 0.2857143, 3, 2, 1
647, Espanyol, Mallorca, 21, 28, -7, 20, 17, 22, 41, 28, 43, 0.16666667, 0.14285715, 3, 3, X
648, Almería, Barcelona, 31, 63, -32, 10, 1, 33, 41, 76, 24, 0.53846157, 0.07692308, 0, 2, 2
649, Valencia, Recreativo, 39, 29, 10, 8, 14, 46, 39, 25, 37, 0.61538464, 0.23076923, 1, 1, X
650, Valladolid, Getafe, 36, 28, 8, 9, 15, 40, 42, 36, 40, 0.53846157, 0.30769232, 1, 0, 1
651, Sevilla, Valladolid, 51, 39, 12, 3, 9, 38, 25, 41, 42, 0.5714286, 0.53846157, 4, 1, 1
652, Deportivo, Betis, 42, 29, 13, 7, 15, 36, 36, 37, 43, 0.61538464, 0.2857143, 1, 1, X
653, Villarreal, Athletic, 45, 31, 14, 4, 13, 43, 37, 37, 46, 0.61538464, 0.2857143, 2, 0, 1
654, Getafe, Recreativo, 28, 30, -2, 17, 14, 36, 41, 26, 38, 0.2857143, 0.15384616, 2, 1, 1
655, Racing, Valencia, 33, 40, -7, 10, 8, 34, 34, 47, 40, 0.23076923, 0.35714287, 0, 1, 2
656, Barcelona, Málaga, 66, 43, 23, 1, 6, 78, 24, 45, 40, 0.78571427, 0.7692308, 6, 0, 1
657, Mallorca, At. Madrid, 29, 43, -14, 16, 5, 31, 46, 56, 41, 0.30769232, 0.21428572, 2, 0, 1
658, Numancia, Sporting, 23, 33, -10, 19, 11, 28, 55, 35, 57, 0.46153846, 0.071428575, 2, 1, 1
659, R. Madrid, Almería, 60, 31, 29, 2, 12, 63, 31, 33, 43, 0.78571427, 0.61538464, 3, 0, 1
660, Osasuna, Espanyol, 26, 22, 4, 18, 20, 27, 33, 25, 44, 0.3846154, 0.0, 1, 0, 1
661, Athletic, Mallorca, 31, 32, -1, 15, 12, 37, 48, 33, 46, 0.42857143, 0.14285715, 2, 1, 1
662, Betis, Numancia, 30, 26, 4, 17, 19, 38, 44, 30, 56, 0.15384616, 0.33333334, 3, 3, X
663, Sporting, Racing, 33, 33, 0, 11, 10, 36, 59, 34, 35, 0.46153846, 0.33333334, 0, 2, 2
664, Málaga, R. Madrid, 43, 63, -20, 8, 2, 45, 46, 66, 31, 0.5, 0.35714287, 0, 1, 2
665, Almería, Villarreal, 31, 48, -17, 13, 4, 33, 46, 45, 37, 0.5, 0.071428575, 3, 0, 1
666, At. Madrid, Osasuna, 43, 29, 14, 5, 18, 56, 43, 28, 33, 0.61538464, 0.26666668, 2, 4, 2
667, Espanyol, Deportivo, 22, 43, -21, 20, 7, 25, 45, 37, 37, 0.15384616, 0.13333334, 3, 1, 1
668, Recreativo, Sevilla, 30, 54, -24, 16, 3, 27, 40, 42, 26, 0.2857143, 0.21428572, 0, 1, 2
669, Valladolid, Barcelona, 39, 69, -30, 9, 1, 42, 46, 84, 24, 0.5714286, 0.2857143, 0, 1, 2
670, Valencia, Getafe, 43, 31, 12, 6, 14, 48, 40, 38, 42, 0.5714286, 0.2857143, 4, 1, 1
671, Sevilla, Getafe, 57, 31, 26, 3, 17, 43, 26, 39, 46, 0.6, 0.5714286, 0, 1, 2
672, Deportivo, At. Madrid, 43, 43, 0, 8, 6, 38, 40, 58, 47, 0.5714286, 0.26666668, 1, 2, 2
673, Sporting, Valencia, 33, 46, -13, 13, 5, 36, 61, 52, 41, 0.42857143, 0.33333334, 2, 3, 2
674, Villarreal, Málaga, 48, 43, 5, 4, 7, 45, 40, 45, 47, 0.64285713, 0.26666668, 0, 2, 2
675, Racing, Betis, 36, 31, 5, 10, 16, 36, 35, 41, 47, 0.21428572, 0.4, 2, 3, 2
676, Barcelona, Recreativo, 72, 30, 42, 1, 18, 85, 24, 27, 41, 0.8, 0.78571427, 2, 0, 1
677, Mallorca, Almería, 32, 34, -2, 15, 11, 34, 48, 36, 46, 0.35714287, 0.2, 2, 0, 1
678, Numancia, Espanyol, 27, 25, 2, 19, 20, 33, 59, 28, 46, 0.5, 0.06666667, 0, 0, X
679, R. Madrid, Valladolid, 66, 39, 27, 2, 9, 67, 31, 42, 47, 0.8, 0.64285713, 2, 0, 1
680, Osasuna, Athletic, 32, 34, -2, 14, 12, 32, 35, 39, 49, 0.42857143, 0.06666667, 2, 1, 1
681, Athletic, Deportivo, 34, 43, -9, 15, 8, 40, 51, 39, 42, 0.46666667, 0.13333334, 0, 1, 2
682, Betis, Sporting, 34, 33, 1, 13, 17, 44, 49, 38, 64, 0.14285715, 0.375, 2, 0, 1
683, Málaga, Mallorca, 46, 35, 11, 7, 12, 47, 47, 36, 48, 0.46666667, 0.4, 1, 1, X
684, Getafe, Barcelona, 34, 75, -41, 14, 1, 40, 46, 87, 24, 0.33333334, 0.2, 0, 1, 2
685, At. Madrid, Numancia, 46, 28, 18, 6, 19, 60, 48, 33, 59, 0.5714286, 0.3125, 3, 0, 1
686, Espanyol, Racing, 26, 36, -10, 20, 10, 28, 46, 38, 38, 0.21428572, 0.125, 1, 0, 1
687, Almería, Osasuna, 34, 35, -1, 16, 11, 36, 48, 34, 36, 0.53333336, 0.06666667, 2, 1, 1
688, Recreativo, R. Madrid, 30, 69, -39, 18, 2, 27, 43, 69, 31, 0.26666668, 0.2, 0, 1, 2
689, Valencia, Sevilla, 49, 57, -8, 4, 3, 55, 43, 43, 27, 0.6, 0.33333334, 3, 1, 1
